token_id,token_string,cleaned_token,token_label,has_leading_space,primary_signal,confidence_level,llm_category,final_category,n_contexts,has_contexts,gpu_id
25257,Ġdiets,diets,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25258,Ġphysi,physi,word_en,True,WORD,low,STEM,STEM,10,True,0
25259,Ġeighteen,eighteen,word_en,True,WORD,very_high,NUMERAL,NUMERAL,10,True,0
25260,ĠHebrew,Hebrew,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25261,ICS,ICS,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
25262,Ġwasted,wasted,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25263,Plus,Plus,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
25264,Ġreminds,reminds,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25265,csv,csv,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25266,Ġscanned,scanned,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25267,Ġreagents,reagents,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25268,particle,particle,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25270,ĠFinland,Finland,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25272,kern,kern,subword_en,False,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
25273,Ġdegener,degener,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25274,Ġmultif,multif,word_en,True,WORD,low,STEM,STEM,0,False,0
25275,Ġincentive,incentive,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25278,Ġforums,forums,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25279,Ġsixteen,sixteen,word_en,True,WORD,very_high,NUMERAL,NUMERAL,10,True,0
25280,CLUS,CLUS,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25281,feld,feld,subword_en,False,SUBTOKEN,high,NOUN_PROPER,NOUN_PROPER,10,True,0
25282,Ġcascade,cascade,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25283,Ġtoe,toe,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25284,Ġpoles,poles,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25285,readable,readable,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25286,Ġparadox,paradox,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25287,ĠQuebec,Quebec,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25288,Ġpistol,pistol,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25290,Ġfs,fs,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
25291,ĠDelta,Delta,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25292,BACK,BACK,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
25293,ĠSoul,Soul,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25294,Ġcontinent,continent,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25295,ĠHyp,Hyp,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25296,Ġheels,heels,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25297,Ġpads,pads,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25298,ĠPierre,Pierre,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25299,ĠRank,Rank,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25300,ĠREM,REM,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25301,Ġcommence,commence,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25302,Got,Got,subword_en,False,WORD,very_high,VERB,VERB_AUXILIARY,10,True,0
25303,ĠBurg,Burg,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25304,blood,blood,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25306,Ġpersistence,persistence,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25307,production,production,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25308,Ġjam,jam,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25309,Ġmorphism,morphism,word_en,True,WORD,low,NOUN_COMMON,NOUN_COMMON,10,True,0
25310,Bill,Bill,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25311,ĠICU,ICU,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25312,Ġneeding,needing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25313,inde,inde,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25314,ZZ,ZZ,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
25315,quart,quart,subword_en,False,WORD,high,NOUN_COMMON,NOUN_COMMON,10,True,0
25316,resholds,resholds,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25317,Ġboiling,boiling,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25318,collection,collection,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25319,Ġcoarse,coarse,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25321,tom,tom,subword_en,False,WORD,high,NOUN_PROPER,NOUN_PROPER,10,True,0
25322,statement,statement,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25324,Jon,Jon,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25325,Ġrapport,rapport,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25327,Ġmysql,mysql,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25328,socket,socket,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25329,ĠTIME,TIME,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25331,umann,umann,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25333,Ġnonsense,nonsense,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25334,Ġrectangle,rectangle,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25335,intern,intern,subword_en,False,WORD,high,NOUN_PROPER,NOUN_PROPER,10,True,0
25337,radio,radio,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25338,uis,uis,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25339,Ġdiscusses,discusses,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25340,verb,verb,subword_en,False,WORD,medium,VERB,VERB_LEXICAL,10,True,0
25341,iente,iente,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25342,Ġoder,oder,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
25343,Statement,Statement,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25344,Ġdesignation,designation,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25345,Ġsignalling,signalling,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25346,Ġkings,kings,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25347,Six,Six,subword_en,False,WORD,very_high,NUMERAL,NUMERAL,10,True,0
25348,tok,tok,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0
25351,Ġpuzzle,puzzle,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25353,Fre,Fre,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
25354,symbol,symbol,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25355,Ġmisrepresent,misrepresent,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25356,Ġevenly,evenly,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
25357,othetical,othetical,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25359,invalid,invalid,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25360,dll,dll,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25361,ĠSUM,SUM,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
25362,ieg,ieg,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25363,Ġclicked,clicked,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25364,Ġsubdivision,subdivision,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25365,Ġharmless,harmless,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25366,Ġporque,porque,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
25367,Ġtyrosine,tyrosine,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25368,Ġceased,ceased,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25369,Ġundoubtedly,undoubtedly,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
25370,STEM,STEM,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25372,Nob,Nob,subword_en,False,SUBTOKEN,very_high,PRONOUN,PRONOUN,10,True,0
25373,ĠExcept,Except,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
25374,utz,utz,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25375,Ġcomposer,composer,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25376,Clear,Clear,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25377,wrapper,wrapper,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25379,elines,elines,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25380,ĠRichmond,Richmond,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25381,yses,yses,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25382,ĠPRO,PRO,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25383,unned,unned,subword_en,False,SUBTOKEN,medium,PREFIX,PREFIX,10,True,0
25385,Cy,Cy,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25386,ĠGMT,GMT,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25387,ĠDEN,DEN,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25388,ĠDefine,Define,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25389,Ġcollector,collector,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25390,Ġmicrom,microm,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25391,iferase,iferase,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
25392,Little,Little,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25394,Ġconfronted,confronted,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25396,Encoding,Encoding,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25397,fluid,fluid,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25399,ĠSqu,Squ,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25400,ophila,ophila,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25401,pancy,pancy,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
25402,jam,jam,subword_en,False,WORD,high,NOUN_COMMON,NOUN_COMMON,10,True,0
25403,ĠVers,Vers,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25405,Ġrook,rook,word_en,True,WORD,low,NOUN_COMMON,NOUN_COMMON,10,True,0
25406,aley,aley,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25407,Ġsubtypes,subtypes,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25408,DEX,DEX,subword_en,False,SUBTOKEN,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
25409,DEFAULT,DEFAULT,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
25410,Ġbrew,brew,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25411,ĠHyper,Hyper,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25412,ĠDeal,Deal,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25413,ĠJeremy,Jeremy,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25414,Phot,Phot,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25415,Ġforbidden,forbidden,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25417,antom,antom,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
25418,ĠJunior,Junior,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25419,ITER,ITER,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
25420,Due,Due,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
25421,Ġdetectors,detectors,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25422,Ġconfinement,confinement,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25423,Ġyoungest,youngest,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25424,Ign,Ign,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
25426,ĠComplete,Complete,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25427,Ġmighty,mighty,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25428,uffs,uffs,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25429,osion,osion,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25430,mile,mile,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25431,alia,alia,subword_en,False,SUBTOKEN,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25432,Ġprovincial,provincial,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25433,Ġhaben,haben,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25435,HB,HB,subword_en,False,SUBTOKEN,medium,FUNCTION,FUNCTION_PARTICLE,10,True,0
25436,Ġrealised,realised,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25437,Ġoppose,oppose,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25438,Five,Five,subword_en,False,WORD,very_high,NUMERAL,NUMERAL,10,True,0
25439,andem,andem,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25440,acin,acin,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25441,Ġenlight,enlight,word_en,True,WORD,low,VERB,VERB_LEXICAL,10,True,0
25442,Ġrevenge,revenge,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25443,Ġpoems,poems,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25444,WRITE,WRITE,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25445,assa,assa,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25446,ographs,ographs,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25447,Ġfraudulent,fraudulent,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25448,istas,istas,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25449,asper,asper,subword_en,False,SUBTOKEN,high,NOUN_PROPER,NOUN_PROPER,10,True,0
25450,Ġnont,nont,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
25451,Ġillusion,illusion,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25453,oshi,oshi,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25454,ĠShar,Shar,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25455,ceptual,ceptual,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25456,ĠNetflix,Netflix,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25457,Ġsue,sue,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25458,ĠWallace,Wallace,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25459,Ġcolleague,colleague,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25460,gem,gem,subword_en,False,WORD,medium,NOUN_COMMON,NOUN_COMMON,10,True,0
25461,Ġcreep,creep,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25462,istered,istered,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
25464,Ġreplicate,replicate,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25465,Ġapoptotic,apoptotic,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25466,nered,nered,subword_en,False,SUBTOKEN,very_high,VERB,VERB_LEXICAL,10,True,0
25467,Metadata,Metadata,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25470,Ġunlimited,unlimited,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25471,Ġhydraulic,hydraulic,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25473,Ġdestroying,destroying,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25474,ĠBranch,Branch,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25475,ĠIndustry,Industry,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25476,nem,nem,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25477,Ġig,ig,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
25478,ĠHamm,Hamm,word_en,True,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
25479,ippet,ippet,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25480,ĠTrav,Trav,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25481,Ġcriminals,criminals,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25482,inety,inety,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25483,glass,glass,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25484,ĠISIS,ISIS,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25485,Ġbombing,bombing,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25487,ĠBriefly,Briefly,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
25488,Ġindications,indications,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25489,heastern,heastern,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
25490,TIM,TIM,subword_en,False,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
25491,Ġphrases,phrases,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25493,Ġcontaminated,contaminated,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25494,Original,Original,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25495,Ġinclusive,inclusive,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25496,Ġpore,pore,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25497,Ġrobots,robots,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25498,ĠGay,Gay,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25499,antib,antib,subword_en,False,SUBTOKEN,medium,PREFIX,PREFIX,10,True,0
25501,uka,uka,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25502,Ġassemblies,assemblies,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25503,ĠTIM,TIM,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25504,Ġinflict,inflict,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25505,Ġdiffraction,diffraction,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25506,Ġcorridor,corridor,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25507,Ġcharming,charming,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25508,Department,Department,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25509,ALLY,ALLY,subword_en,False,SUBTOKEN,very_low,ADVERB,ADVERB,10,True,0
25512,fif,fif,subword_en,False,SUBTOKEN,very_high,NUMERAL,NUMERAL,10,True,0
25513,uant,uant,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
25514,Ġinfiltration,infiltration,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25515,Ġinactive,inactive,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25517,ODULE,ODULE,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25519,Ġreagent,reagent,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25520,Ġstab,stab,word_en,True,WORD,high,VERB,VERB_LEXICAL,10,True,0
25521,hello,hello,subword_en,False,WORD,very_high,INTERJECTION,INTERJECTION,10,True,0
25522,database,database,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25523,arna,arna,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25524,Ġsulfur,sulfur,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25525,fair,fair,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25526,Ġemit,emit,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25527,Ġwritings,writings,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25528,Ġsympathy,sympathy,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25529,Ġredistribute,redistribute,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25530,Ġsliced,sliced,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25531,haus,haus,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
25532,etz,etz,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25533,Lem,Lem,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25534,Ġdelighted,delighted,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25535,Ġspectrometry,spectrometry,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25536,Ġunited,united,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25537,Ġevolving,evolving,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25539,Ġcigarettes,cigarettes,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25540,Ġplural,plural,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25542,Ġstrom,strom,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25543,Ġclinics,clinics,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25544,ĠJJ,JJ,word_en,True,WORD,high,FUNCTION,FUNCTION_PARTICLE,10,True,0
25545,artments,artments,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25546,Ġnominated,nominated,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
25547,Ġfreshly,freshly,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
25548,Ġcartilage,cartilage,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25549,Ġsid,sid,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
25550,Ġally,ally,word_en,True,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
25551,Ġyoga,yoga,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25552,umerable,umerable,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25553,rules,rules,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25554,ocarcinoma,ocarcinoma,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
25555,Ġaccretion,accretion,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25556,ĠReagan,Reagan,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25557,Ġhelper,helper,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25559,Japanese,Japanese,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25560,Ġsist,sist,word_en,True,WORD,low,VERB,VERB_LEXICAL,10,True,0
25562,ymmetric,ymmetric,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
25563,elastic,elastic,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
25564,ĠCaribbean,Caribbean,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25565,ĠMorning,Morning,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
25566,Ġpermeability,permeability,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25567,Ġswelling,swelling,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
25568,uent,uent,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
25570,aphyl,aphyl,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
25571,ĠRiemann,Riemann,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
